06.0 95.93847
07.0 131.19411
10.0 261.729
12.0 378.91198
13.0 496.51743
14.0 469.61099
15.0 576.75464
16.0 644.99551
17.0 744.99304
17.5 898.58552
20.0 1381.70875
23.0 1750.80375
26.0 2302.12375
29.0 4277.59143
