6.9340673955157806e-02 1.2416344200654554e-01 9.2222225316683093e-01 8.0935536752249981e-01 
6.9340673955157806e-02 1.2416344200654554e-01 9.2222225316683093e-01 8.0935536752249981e-01 
6.9340673955157806e-02 1.2416344200654554e-01 9.2222225316683093e-01 8.0935536752249981e-01 
6.9340673955157806e-02 1.2416344200654554e-01 9.2222225316683093e-01 8.0935536752249981e-01 
6.9340673955157806e-02 1.2416344200654554e-01 9.2222225316683093e-01 8.0935536752249981e-01 
6.9340673955157806e-02 1.2416344200654554e-01 9.2222225316683093e-01 8.0935536752249981e-01 
6.9340673955157806e-02 1.2416344200654554e-01 9.2222225316683093e-01 8.0935536752249981e-01 
6.9340673955157806e-02 1.2416344200654554e-01 9.2222225316683093e-01 8.0935536752249981e-01 
6.9340673955157806e-02 1.2416344200654554e-01 9.2222225316683093e-01 8.0935536752249981e-01 
6.9340673955157806e-02 1.2416344200654554e-01 9.2222225316683093e-01 8.0935536752249981e-01 
8.6689237411867778e-02 5.6946056691590904e-02 9.2200880628684034e-01 8.1879857972664005e-01 
1.0429098538959605e-01 6.0975950070393414e-02 9.2146486408096684e-01 8.1356618598749186e-01 
1.0429098538959605e-01 6.0975950070393414e-02 9.2146486408096684e-01 8.1356618598749186e-01 
1.0429098538959605e-01 6.0975950070393414e-02 9.2146486408096684e-01 8.1356618598749186e-01 
1.0429098538959605e-01 6.0975950070393414e-02 9.2146486408096684e-01 8.1356618598749186e-01 
2.2819250803425206e-01 1.6171027072782704e-01 9.2341041461995543e-01 8.1944104617116476e-01 
2.2819250803425206e-01 1.6171027072782704e-01 9.2341041461995543e-01 8.1944104617116476e-01 
1.3794705429975299e-01 1.2372430510471832e-01 9.2257514938994145e-01 8.1470296767066430e-01 
1.3794705429975299e-01 1.2372430510471832e-01 9.2257514938994145e-01 8.1470296767066430e-01 
1.3794705429975299e-01 1.2372430510471832e-01 9.2257514938994145e-01 8.1470296767066430e-01 
1.3794705429975299e-01 1.2372430510471832e-01 9.2257514938994145e-01 8.1470296767066430e-01 
1.3794705429975299e-01 1.2372430510471832e-01 9.2257514938994145e-01 8.1470296767066430e-01 
1.3794705429975299e-01 1.2372430510471832e-01 9.2257514938994145e-01 8.1470296767066430e-01 
1.3794705429975299e-01 1.2372430510471832e-01 9.2257514938994145e-01 8.1470296767066430e-01 
1.3794705429975299e-01 1.2372430510471832e-01 9.2257514938994145e-01 8.1470296767066430e-01 
8.0717851269430041e-02 1.0225062911764368e-01 9.2081094526188723e-01 8.1670801679602900e-01 
1.2101948618738306e-01 1.0628217042253153e-01 9.1834696619869438e-01 8.1778182085140516e-01 
1.2101948618738306e-01 1.0628217042253153e-01 9.1834696619869438e-01 8.1778182085140516e-01 
1.2101948618738306e-01 1.0628217042253153e-01 9.1834696619869438e-01 8.1778182085140516e-01 
1.1348377642804135e-01 5.9421972297910727e-02 9.1520853304838046e-01 8.1717880108292595e-01 
1.1348377642804135e-01 5.9421972297910727e-02 9.1520853304838046e-01 8.1717880108292595e-01 
1.1348377642804135e-01 5.9421972297910727e-02 9.1520853304838046e-01 8.1717880108292595e-01 
1.1348377642804135e-01 5.9421972297910727e-02 9.1520853304838046e-01 8.1717880108292595e-01 
1.1348377642804135e-01 5.9421972297910727e-02 9.1520853304838046e-01 8.1717880108292595e-01 
1.1348377642804135e-01 5.9421972297910727e-02 9.1520853304838046e-01 8.1717880108292595e-01 
1.1330627105891773e-01 8.1480191704774413e-02 9.1486935946714854e-01 8.1762033777871279e-01 
1.1330627105891773e-01 8.1480191704774413e-02 9.1486935946714854e-01 8.1762033777871279e-01 
1.1330627105891773e-01 8.1480191704774413e-02 9.1486935946714854e-01 8.1762033777871279e-01 
1.1607739289957765e-01 4.3633542949132381e-02 9.2088560456623991e-01 8.1311160904269053e-01 
1.1607739289957765e-01 4.3633542949132381e-02 9.2088560456623991e-01 8.1311160904269053e-01 
1.1607739289957765e-01 4.3633542949132381e-02 9.2088560456623991e-01 8.1311160904269053e-01 
1.1607739289957765e-01 4.3633542949132381e-02 9.2088560456623991e-01 8.1311160904269053e-01 
1.1607739289957765e-01 4.3633542949132381e-02 9.2088560456623991e-01 8.1311160904269053e-01 
1.1607739289957765e-01 4.3633542949132381e-02 9.2088560456623991e-01 8.1311160904269053e-01 
6.5318930498619171e-02 8.9782719228543820e-02 9.2032244713013101e-01 8.0295997221595805e-01 
6.5318930498619171e-02 8.9782719228543820e-02 9.2032244713013101e-01 8.0295997221595805e-01 
1.2181152446281859e-01 7.0477945701208994e-02 9.2184160575162699e-01 8.1307647146287332e-01 
1.2181152446281859e-01 7.0477945701208994e-02 9.2184160575162699e-01 8.1307647146287332e-01 
1.0592354328001910e-01 4.0400686127928589e-02 9.2290653489233632e-01 8.1648840430405745e-01 
1.7518567336069396e-01 7.5681483473371086e-02 9.2320942757183411e-01 8.1852673166243295e-01 
5.0088133806328428e-02 6.4790336169035151e-02 9.1984136243166859e-01 8.1317338594321886e-01 
8.1222032778164574e-02 7.1229584272337956e-02 9.2179172715680813e-01 8.0552934281985467e-01 
8.1222032778164574e-02 7.1229584272337956e-02 9.2179172715680813e-01 8.0552934281985467e-01 
8.1222032778164574e-02 7.1229584272337956e-02 9.2179172715680813e-01 8.0552934281985467e-01 
8.1222032778164574e-02 7.1229584272337956e-02 9.2179172715680813e-01 8.0552934281985467e-01 
8.1222032778164574e-02 7.1229584272337956e-02 9.2179172715680813e-01 8.0552934281985467e-01 
8.1222032778164574e-02 7.1229584272337956e-02 9.2179172715680813e-01 8.0552934281985467e-01 
8.1222032778164574e-02 7.1229584272337956e-02 9.2179172715680813e-01 8.0552934281985467e-01 
8.1222032778164574e-02 7.1229584272337956e-02 9.2179172715680813e-01 8.0552934281985467e-01 
8.1222032778164574e-02 7.1229584272337956e-02 9.2179172715680813e-01 8.0552934281985467e-01 
8.7981358934379333e-02 1.5860534878078092e-01 9.2087476038685079e-01 7.9611357705814900e-01 
8.7981358934379333e-02 1.5860534878078092e-01 9.2087476038685079e-01 7.9611357705814900e-01 
8.7981358934379333e-02 1.5860534878078092e-01 9.2087476038685079e-01 7.9611357705814900e-01 
8.7981358934379333e-02 1.5860534878078092e-01 9.2087476038685079e-01 7.9611357705814900e-01 
8.7981358934379333e-02 1.5860534878078092e-01 9.2087476038685079e-01 7.9611357705814900e-01 
1.2018902312342303e-01 3.6674559483841976e-02 9.2136385809344790e-01 8.0094656824404520e-01 
1.2018902312342303e-01 3.6674559483841976e-02 9.2136385809344790e-01 8.0094656824404520e-01 
1.2018902312342303e-01 3.6674559483841976e-02 9.2136385809344790e-01 8.0094656824404520e-01 
9.3075805217762375e-02 1.0080418751521901e-01 9.2102031729579548e-01 7.9232674899752831e-01 
7.3221524500376375e-02 6.7590838693512220e-02 9.2402878087092966e-01 8.0333923357323844e-01 
7.3221524500376375e-02 6.7590838693512220e-02 9.2402878087092966e-01 8.0333923357323844e-01 
5.9409519007629058e-02 1.0573112589111969e-01 9.2227749843188334e-01 7.9284286011302185e-01 
5.9409519007629058e-02 1.0573112589111969e-01 9.2227749843188334e-01 7.9284286011302185e-01 
2.6795417063456742e-02 1.1641736684574008e-02 9.2247471587189100e-01 7.9297283774601546e-01 
2.6795417063456742e-02 1.1641736684574008e-02 9.2247471587189100e-01 7.9297283774601546e-01 
2.6795417063456742e-02 1.1641736684574008e-02 9.2247471587189100e-01 7.9297283774601546e-01 
4.0250499104432194e-02 6.5988265153741593e-02 9.2515901096517783e-01 7.9085985887903132e-01 
4.0250499104432194e-02 6.5988265153741593e-02 9.2515901096517783e-01 7.9085985887903132e-01 
4.0250499104432194e-02 6.5988265153741593e-02 9.2515901096517783e-01 7.9085985887903132e-01 
4.0250499104432194e-02 6.5988265153741593e-02 9.2515901096517783e-01 7.9085985887903132e-01 
1.5909894988781703e-01 1.8714800695008213e-01 9.2087740704944954e-01 8.0536526008597431e-01 
1.3953347623908194e-01 1.1289802734730017e-01 9.2380854735686069e-01 8.0530006746424387e-01 
7.2631758073197605e-02 1.0252297542693253e-01 9.1921524208127214e-01 7.9271402578581196e-01 
7.2631758073197605e-02 1.0252297542693253e-01 9.1921524208127214e-01 7.9271402578581196e-01 
7.2631758073197605e-02 1.0252297542693253e-01 9.1921524208127214e-01 7.9271402578581196e-01 
9.0366342574507971e-02 1.5067436709940271e-01 9.1904610627906635e-01 7.9685227901313804e-01 
2.3805159186085861e-02 1.6379808248768576e-01 9.2007541644782409e-01 7.9410221006085979e-01 
7.3221524500376375e-02 6.7590838693512220e-02 9.2402878087092966e-01 8.0333923357323844e-01 
7.3221524500376375e-02 6.7590838693512220e-02 9.2402878087092966e-01 8.0333923357323844e-01 
7.3221524500376375e-02 6.7590838693512220e-02 9.2402878087092966e-01 8.0333923357323844e-01 
7.3221524500376375e-02 6.7590838693512220e-02 9.2402878087092966e-01 8.0333923357323844e-01 
7.3221524500376375e-02 6.7590838693512220e-02 9.2402878087092966e-01 8.0333923357323844e-01 
7.3221524500376375e-02 6.7590838693512220e-02 9.2402878087092966e-01 8.0333923357323844e-01 
7.3221524500376375e-02 6.7590838693512220e-02 9.2402878087092966e-01 8.0333923357323844e-01 
7.3221524500376375e-02 6.7590838693512220e-02 9.2402878087092966e-01 8.0333923357323844e-01 
7.3221524500376375e-02 6.7590838693512220e-02 9.2402878087092966e-01 8.0333923357323844e-01 
7.3221524500376375e-02 6.7590838693512220e-02 9.2402878087092966e-01 8.0333923357323844e-01 
7.3221524500376375e-02 6.7590838693512220e-02 9.2402878087092966e-01 8.0333923357323844e-01 
1.6438869217985536e-01 1.1794752460787777e-01 9.1894076357909960e-01 8.1208738010893278e-01 
3.2866806404789867e-02 9.0985855973268193e-03 9.1809828808316596e-01 8.1178533147135579e-01 
9.3707473498840538e-02 1.0960283565505119e-01 9.1983427688017028e-01 8.2485020478189919e-01 
9.3707473498840538e-02 1.0960283565505119e-01 9.1983427688017028e-01 8.2485020478189919e-01 
9.3707473498840538e-02 1.0960283565505119e-01 9.1983427688017028e-01 8.2485020478189919e-01 
9.3707473498840538e-02 1.0960283565505119e-01 9.1983427688017028e-01 8.2485020478189919e-01 
9.3707473498840538e-02 1.0960283565505119e-01 9.1983427688017028e-01 8.2485020478189919e-01 
9.3707473498840538e-02 1.0960283565505119e-01 9.1983427688017028e-01 8.2485020478189919e-01 
1.4376175554060974e-01 1.3393498970330109e-01 9.1912361377214669e-01 8.2350705856556439e-01 
1.4376175554060974e-01 1.3393498970330109e-01 9.1912361377214669e-01 8.2350705856556439e-01 
5.4011534344777123e-02 3.0738870886215616e-02 9.2272969102798996e-01 8.1614286906124089e-01 
5.4011534344777123e-02 3.0738870886215616e-02 9.2272969102798996e-01 8.1614286906124089e-01 
1.2998883848144729e-01 8.3586607934561311e-02 9.2279187997997802e-01 8.2495294364800631e-01 
1.2998883848144729e-01 8.3586607934561311e-02 9.2279187997997802e-01 8.2495294364800631e-01 
1.2998883848144729e-01 8.3586607934561311e-02 9.2279187997997802e-01 8.2495294364800631e-01 
2.0042665426339407e-01 1.1831775507158607e-01 9.2377242044509089e-01 8.2033639837975125e-01 
2.0042665426339407e-01 1.1831775507158607e-01 9.2377242044509089e-01 8.2033639837975125e-01 
2.0042665426339407e-01 1.1831775507158607e-01 9.2377242044509089e-01 8.2033639837975125e-01 
1.4916891379479610e-01 9.7151708506627174e-02 9.2277784218129322e-01 8.1036122011413192e-01 
1.0088948374839306e-01 3.2741024226976542e-02 9.1977447134170365e-01 8.1632391160978690e-01 
1.0088948374839306e-01 3.2741024226976542e-02 9.1977447134170365e-01 8.1632391160978690e-01 
1.0088948374839306e-01 3.2741024226976542e-02 9.1977447134170365e-01 8.1632391160978690e-01 
9.6491369505557048e-02 1.4727822652754418e-02 9.2068324043378602e-01 8.0894371153593725e-01 
9.6491369505557048e-02 1.4727822652754418e-02 9.2068324043378602e-01 8.0894371153593725e-01 
9.6491369505557048e-02 1.4727822652754418e-02 9.2068324043378602e-01 8.0894371153593725e-01 
9.6491369505557048e-02 1.4727822652754418e-02 9.2068324043378602e-01 8.0894371153593725e-01 
9.6491369505557048e-02 1.4727822652754418e-02 9.2068324043378602e-01 8.0894371153593725e-01 
6.7019670260653350e-02 1.0291775430962247e-01 9.2395292262596052e-01 8.1830319616711211e-01 
6.7019670260653350e-02 1.0291775430962247e-01 9.2395292262596052e-01 8.1830319616711211e-01 
6.7019670260653350e-02 1.0291775430962247e-01 9.2395292262596052e-01 8.1830319616711211e-01 
6.7019670260653350e-02 1.0291775430962247e-01 9.2395292262596052e-01 8.1830319616711211e-01 
6.7019670260653350e-02 1.0291775430962247e-01 9.2395292262596052e-01 8.1830319616711211e-01 
6.7019670260653350e-02 1.0291775430962247e-01 9.2395292262596052e-01 8.1830319616711211e-01 
3.3662892588816516e-02 5.7689621020926139e-02 9.2478491975298849e-01 8.0245590538490474e-01 
3.3662892588816516e-02 5.7689621020926139e-02 9.2478491975298849e-01 8.0245590538490474e-01 
3.3662892588816516e-02 5.7689621020926139e-02 9.2478491975298849e-01 8.0245590538490474e-01 
8.6968130152373438e-03 1.0317359083361569e-01 9.2158003887188633e-01 7.9402970444973220e-01 
8.6968130152373438e-03 1.0317359083361569e-01 9.2158003887188633e-01 7.9402970444973220e-01 
8.6968130152373438e-03 1.0317359083361569e-01 9.2158003887188633e-01 7.9402970444973220e-01 
8.6968130152373438e-03 1.0317359083361569e-01 9.2158003887188633e-01 7.9402970444973220e-01 
8.6968130152373438e-03 1.0317359083361569e-01 9.2158003887188633e-01 7.9402970444973220e-01 
4.7379890967781835e-02 1.5824818161409790e-01 9.2019168331867229e-01 8.0711202708809038e-01 
4.1806736016970360e-02 6.5462865862077710e-02 9.2187573964934810e-01 8.1270605951273289e-01 
8.8579226509577613e-02 1.0234148666447354e-01 9.1932469523088300e-01 8.1556284809745172e-01 
8.8579226509577613e-02 1.0234148666447354e-01 9.1932469523088300e-01 8.1556284809745172e-01 
8.8579226509577613e-02 1.0234148666447354e-01 9.1932469523088300e-01 8.1556284809745172e-01 
8.8579226509577613e-02 1.0234148666447354e-01 9.1932469523088300e-01 8.1556284809745172e-01 
6.7019670260653350e-02 1.0291775430962247e-01 9.2395292262596052e-01 8.1830319616711211e-01 
6.7019670260653350e-02 1.0291775430962247e-01 9.2395292262596052e-01 8.1830319616711211e-01 
6.7019670260653350e-02 1.0291775430962247e-01 9.2395292262596052e-01 8.1830319616711211e-01 
6.7019670260653350e-02 1.0291775430962247e-01 9.2395292262596052e-01 8.1830319616711211e-01 
1.2123632123633385e-01 6.9638511903735822e-02 9.2475338592050904e-01 8.2076101110872102e-01 
1.2123632123633385e-01 6.9638511903735822e-02 9.2475338592050904e-01 8.2076101110872102e-01 
1.2123632123633385e-01 6.9638511903735822e-02 9.2475338592050904e-01 8.2076101110872102e-01 
8.2557901311951787e-02 3.0210208836803712e-02 9.2027664567725498e-01 8.1374966307480268e-01 
8.2557901311951787e-02 3.0210208836803712e-02 9.2027664567725498e-01 8.1374966307480268e-01 
8.2557901311951787e-02 3.0210208836803712e-02 9.2027664567725498e-01 8.1374966307480268e-01 
8.2557901311951787e-02 3.0210208836803712e-02 9.2027664567725498e-01 8.1374966307480268e-01 
8.2557901311951787e-02 3.0210208836803712e-02 9.2027664567725498e-01 8.1374966307480268e-01 
8.2557901311951787e-02 3.0210208836803712e-02 9.2027664567725498e-01 8.1374966307480268e-01 
8.2557901311951787e-02 3.0210208836803712e-02 9.2027664567725498e-01 8.1374966307480268e-01 
8.2557901311951787e-02 3.0210208836803712e-02 9.2027664567725498e-01 8.1374966307480268e-01 
8.2557901311951787e-02 3.0210208836803712e-02 9.2027664567725498e-01 8.1374966307480268e-01 
8.2557901311951787e-02 3.0210208836803712e-02 9.2027664567725498e-01 8.1374966307480268e-01 
8.2557901311951787e-02 3.0210208836803712e-02 9.2027664567725498e-01 8.1374966307480268e-01 
8.2557901311951787e-02 3.0210208836803712e-02 9.2027664567725498e-01 8.1374966307480268e-01 
8.2557901311951787e-02 3.0210208836803712e-02 9.2027664567725498e-01 8.1374966307480268e-01 
1.6108067169623907e-01 1.1815415974387669e-01 9.2065748436714012e-01 8.1798642894296802e-01 
1.6108067169623907e-01 1.1815415974387669e-01 9.2065748436714012e-01 8.1798642894296802e-01 
1.6108067169623907e-01 1.1815415974387669e-01 9.2065748436714012e-01 8.1798642894296802e-01 
1.6108067169623907e-01 1.1815415974387669e-01 9.2065748436714012e-01 8.1798642894296802e-01 
1.6108067169623907e-01 1.1815415974387669e-01 9.2065748436714012e-01 8.1798642894296802e-01 
1.6108067169623907e-01 1.1815415974387669e-01 9.2065748436714012e-01 8.1798642894296802e-01 
1.6108067169623907e-01 1.1815415974387669e-01 9.2065748436714012e-01 8.1798642894296802e-01 
1.6108067169623907e-01 1.1815415974387669e-01 9.2065748436714012e-01 8.1798642894296802e-01 
1.6108067169623907e-01 1.1815415974387669e-01 9.2065748436714012e-01 8.1798642894296802e-01 
1.6108067169623907e-01 1.1815415974387669e-01 9.2065748436714012e-01 8.1798642894296802e-01 
1.2815118730468739e-01 5.9651421057733904e-02 9.2125669646754216e-01 8.1617439029811278e-01 
1.2815118730468739e-01 5.9651421057733904e-02 9.2125669646754216e-01 8.1617439029811278e-01 
1.2815118730468739e-01 5.9651421057733904e-02 9.2125669646754216e-01 8.1617439029811278e-01 
1.2815118730468739e-01 5.9651421057733904e-02 9.2125669646754216e-01 8.1617439029811278e-01 
1.2815118730468739e-01 5.9651421057733904e-02 9.2125669646754216e-01 8.1617439029811278e-01 
1.2815118730468739e-01 5.9651421057733904e-02 9.2125669646754216e-01 8.1617439029811278e-01 
1.2815118730468739e-01 5.9651421057733904e-02 9.2125669646754216e-01 8.1617439029811278e-01 
1.2815118730468739e-01 5.9651421057733904e-02 9.2125669646754216e-01 8.1617439029811278e-01 
1.2815118730468739e-01 5.9651421057733904e-02 9.2125669646754216e-01 8.1617439029811278e-01 
1.2815118730468739e-01 5.9651421057733904e-02 9.2125669646754216e-01 8.1617439029811278e-01 
1.2815118730468739e-01 5.9651421057733904e-02 9.2125669646754216e-01 8.1617439029811278e-01 
1.2815118730468739e-01 5.9651421057733904e-02 9.2125669646754216e-01 8.1617439029811278e-01 
1.2815118730468739e-01 5.9651421057733904e-02 9.2125669646754216e-01 8.1617439029811278e-01 
1.2815118730468739e-01 5.9651421057733904e-02 9.2125669646754216e-01 8.1617439029811278e-01 
1.8089087776425972e-01 1.5851324963412458e-01 9.2588896448517666e-01 8.1920591339363524e-01 
1.8089087776425972e-01 1.5851324963412458e-01 9.2588896448517666e-01 8.1920591339363524e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
8.8713451254289324e-02 7.8745887689146532e-02 9.1784316640621166e-01 8.0299916242378955e-01 
8.6992372361105547e-02 1.7459604057101852e-01 9.1880346640203436e-01 8.1429018560590882e-01 
8.6992372361105547e-02 1.7459604057101852e-01 9.1880346640203436e-01 8.1429018560590882e-01 
8.6992372361105547e-02 1.7459604057101852e-01 9.1880346640203436e-01 8.1429018560590882e-01 
8.6992372361105547e-02 1.7459604057101852e-01 9.1880346640203436e-01 8.1429018560590882e-01 
8.6992372361105547e-02 1.7459604057101852e-01 9.1880346640203436e-01 8.1429018560590882e-01 
8.6992372361105547e-02 1.7459604057101852e-01 9.1880346640203436e-01 8.1429018560590882e-01 
8.6992372361105547e-02 1.7459604057101852e-01 9.1880346640203436e-01 8.1429018560590882e-01 
7.3818413410275535e-02 7.1584381308332584e-02 9.1896046671361686e-01 8.1810448154141835e-01 
7.3818413410275535e-02 7.1584381308332584e-02 9.1896046671361686e-01 8.1810448154141835e-01 
9.8474547979027161e-02 1.0298372322540549e-01 9.2170116610400288e-01 8.2007574039137565e-01 
9.8474547979027161e-02 1.0298372322540549e-01 9.2170116610400288e-01 8.2007574039137565e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
6.7163505770473267e-02 3.3415171516357069e-02 9.2004731400905215e-01 8.1200875968283581e-01 
1.0441179228251993e-01 1.5363546643632972e-01 9.1805260184804394e-01 8.1411283546615509e-01 
1.0441179228251993e-01 1.5363546643632972e-01 9.1805260184804394e-01 8.1411283546615509e-01 
1.0441179228251993e-01 1.5363546643632972e-01 9.1805260184804394e-01 8.1411283546615509e-01 
1.0441179228251993e-01 1.5363546643632972e-01 9.1805260184804394e-01 8.1411283546615509e-01 
1.0441179228251993e-01 1.5363546643632972e-01 9.1805260184804394e-01 8.1411283546615509e-01 
1.0441179228251993e-01 1.5363546643632972e-01 9.1805260184804394e-01 8.1411283546615509e-01 
5.2294062740624869e-02 1.3390828473940206e-01 9.1847832363814896e-01 8.0923738939613954e-01 
5.2294062740624869e-02 1.3390828473940206e-01 9.1847832363814896e-01 8.0923738939613954e-01 
1.0511482423507777e-01 1.2203394991729065e-01 9.2071272298348650e-01 8.0639936125709255e-01 
1.0511482423507777e-01 1.2203394991729065e-01 9.2071272298348650e-01 8.0639936125709255e-01 
1.0511482423507777e-01 1.2203394991729065e-01 9.2071272298348650e-01 8.0639936125709255e-01 
1.0511482423507777e-01 1.2203394991729065e-01 9.2071272298348650e-01 8.0639936125709255e-01 
4.7251258437164934e-02 9.7179810466408029e-02 9.2265622879948117e-01 8.0166091916980919e-01 
4.7251258437164934e-02 9.7179810466408029e-02 9.2265622879948117e-01 8.0166091916980919e-01 
4.7251258437164934e-02 9.7179810466408029e-02 9.2265622879948117e-01 8.0166091916980919e-01 
4.7251258437164934e-02 9.7179810466408029e-02 9.2265622879948117e-01 8.0166091916980919e-01 
4.7251258437164934e-02 9.7179810466408029e-02 9.2265622879948117e-01 8.0166091916980919e-01 
4.7251258437164934e-02 9.7179810466408029e-02 9.2265622879948117e-01 8.0166091916980919e-01 
4.7251258437164934e-02 9.7179810466408029e-02 9.2265622879948117e-01 8.0166091916980919e-01 
4.7251258437164934e-02 9.7179810466408029e-02 9.2265622879948117e-01 8.0166091916980919e-01 
4.7251258437164934e-02 9.7179810466408029e-02 9.2265622879948117e-01 8.0166091916980919e-01 
4.7251258437164934e-02 9.7179810466408029e-02 9.2265622879948117e-01 8.0166091916980919e-01 
4.7251258437164934e-02 9.7179810466408029e-02 9.2265622879948117e-01 8.0166091916980919e-01 
4.7251258437164934e-02 9.7179810466408029e-02 9.2265622879948117e-01 8.0166091916980919e-01 
5.7264704998345656e-02 3.9182789870577633e-02 9.1822162803089491e-01 8.0274121627321982e-01 
5.7264704998345656e-02 3.9182789870577633e-02 9.1822162803089491e-01 8.0274121627321982e-01 
5.7264704998345656e-02 3.9182789870577633e-02 9.1822162803089491e-01 8.0274121627321982e-01 
5.7264704998345656e-02 3.9182789870577633e-02 9.1822162803089491e-01 8.0274121627321982e-01 
5.7264704998345656e-02 3.9182789870577633e-02 9.1822162803089491e-01 8.0274121627321982e-01 
5.7264704998345656e-02 3.9182789870577633e-02 9.1822162803089491e-01 8.0274121627321982e-01 
1.2643991336171223e-01 1.6563146830375935e-01 9.2356331710321860e-01 8.0336691232415680e-01 
1.2643991336171223e-01 1.6563146830375935e-01 9.2356331710321860e-01 8.0336691232415680e-01 
7.9747513848297841e-02 1.9351421583422956e-01 9.2230937136761659e-01 7.9999235410542480e-01 
7.9747513848297841e-02 1.9351421583422956e-01 9.2230937136761659e-01 7.9999235410542480e-01 
