9.4035712164143925e-01 9.8886983912397219e-01 
9.4549866545093186e-01 1.0249704786855716e+00 
9.4549866545093186e-01 1.0249704786855716e+00 
9.5300478258787857e-01 1.0696546496378734e+00 
9.5300478258787857e-01 1.0696546496378734e+00 
9.5300478258787857e-01 1.0696546496378734e+00 
9.5434161016370145e-01 1.1065484376347223e+00 
9.5434161016370145e-01 1.1065484376347223e+00 
9.5830736036456587e-01 1.1527943627225696e+00 
9.5830736036456587e-01 1.1527943627225696e+00 
9.6162789555855110e-01 1.1950853427578185e+00 
9.6375125651673377e-01 1.2235836749213747e+00 
9.6047631678518819e-01 1.1504413020806035e+00 
9.6047631678518819e-01 1.1504413020806035e+00 
9.5848043501491398e-01 1.1138592461154972e+00 
9.4134592845832732e-01 9.9344690322773510e-01 
9.4134592845832732e-01 9.9344690322773510e-01 
9.4134592845832732e-01 9.9344690322773510e-01 
9.5256253545053715e-01 1.0513437051927830e+00 
9.5256253545053715e-01 1.0513437051927830e+00 
9.6130588434726838e-01 1.1218805987959946e+00 
9.5425520329383040e-01 1.0573606845818515e+00 
9.5425520329383040e-01 1.0573606845818515e+00 
9.5425520329383040e-01 1.0573606845818515e+00 
9.6133883677589105e-01 1.1402940897426659e+00 
9.6503833534196870e-01 1.1937477078454366e+00 
9.6503833534196870e-01 1.1937477078454366e+00 
9.7019797323140755e-01 1.2384312193924012e+00 
9.5285703163242397e-01 1.0529858442216429e+00 
9.5976868995431497e-01 1.1437105771775951e+00 
9.5976868995431497e-01 1.1437105771775951e+00 
9.6025289215162368e-01 1.1625752570460177e+00 
9.6025289215162368e-01 1.1625752570460177e+00 
9.6102219445129711e-01 1.1485334489313563e+00 
9.6483804772583537e-01 1.1844001692342569e+00 
9.6483804772583537e-01 1.1844001692342569e+00 
9.6483804772583537e-01 1.1844001692342569e+00 
9.6483804772583537e-01 1.1844001692342569e+00 
9.6345637769426185e-01 1.1698855246449622e+00 
9.5550026428111934e-01 1.1197465637790442e+00 
9.5550026428111934e-01 1.1197465637790442e+00 
9.5550026428111934e-01 1.1197465637790442e+00 
9.5117353459160059e-01 1.0841627501302009e+00 
9.5117353459160059e-01 1.0841627501302009e+00 
9.5117353459160059e-01 1.0841627501302009e+00 
9.4789810961070409e-01 1.0599331008272284e+00 
9.4789810961070409e-01 1.0599331008272284e+00 
9.4789810961070409e-01 1.0599331008272284e+00 
9.4789810961070409e-01 1.0599331008272284e+00 
9.5135080691561014e-01 1.0868338743108226e+00 
9.5135080691561014e-01 1.0868338743108226e+00 
9.5135080691561014e-01 1.0868338743108226e+00 
9.5135080691561014e-01 1.0868338743108226e+00 
9.4588983735717735e-01 1.0267373487933975e+00 
9.5396181747963538e-01 1.0799882806967720e+00 
9.5396181747963538e-01 1.0799882806967720e+00 
9.5396181747963538e-01 1.0799882806967720e+00 
9.6435591471807480e-01 1.1786774194435592e+00 
9.6435591471807480e-01 1.1786774194435592e+00 
9.6435591471807480e-01 1.1786774194435592e+00 
9.6435591471807480e-01 1.1786774194435592e+00 
9.6043576993363278e-01 1.1710794258169082e+00 
9.6165341966085904e-01 1.1898435928903153e+00 
9.5771871495958194e-01 1.1255175052444137e+00 
9.5959994064684739e-01 1.1253936499961879e+00 
9.6583859272491168e-01 1.2034787116632766e+00 
9.6316543474153882e-01 1.1745943147640585e+00 
9.6316543474153882e-01 1.1745943147640585e+00 
9.6316543474153882e-01 1.1745943147640585e+00 
9.6316543474153882e-01 1.1745943147640585e+00 
9.6316543474153882e-01 1.1745943147640585e+00 
9.6443821675855312e-01 1.2069892761296261e+00 
9.6443821675855312e-01 1.2069892761296261e+00 
9.6330737194913740e-01 1.1911425663169428e+00 
9.6330737194913740e-01 1.1911425663169428e+00 
9.6252526096850211e-01 1.1902736993972318e+00 
9.5801260994466830e-01 1.1572482265272268e+00 
9.6024427483648689e-01 1.1611998371918832e+00 
9.3497696243975303e-01 9.6450170199054275e-01 
9.4841896900310507e-01 1.0726842092354403e+00 
9.5984210161628103e-01 1.1791207160212380e+00 
9.5984210161628103e-01 1.1791207160212380e+00 
9.5866050393216895e-01 1.1850023342136973e+00 
9.6547495539725270e-01 1.2148463901754727e+00 
9.6547495539725270e-01 1.2148463901754727e+00 
9.6547495539725270e-01 1.2148463901754727e+00 
9.5692881155729137e-01 1.1366867286072893e+00 
9.5692881155729137e-01 1.1366867286072893e+00 
9.5702550481051207e-01 1.1221475557393448e+00 
9.3809747041322566e-01 9.9067579497695935e-01 
9.3809747041322566e-01 9.9067579497695935e-01 
9.3436719544971913e-01 9.4788139209702726e-01 
9.4549392495474915e-01 1.0482534469583966e+00 
9.4549392495474915e-01 1.0482534469583966e+00 
9.4549392495474915e-01 1.0482534469583966e+00 
9.4549392495474915e-01 1.0482534469583966e+00 
9.4705696007215956e-01 1.0620652440660301e+00 
9.6696289330010288e-01 1.2487575247211702e+00 
9.5910896621112396e-01 1.1653775444772114e+00 
9.5910896621112396e-01 1.1653775444772114e+00 
9.5793118412792411e-01 1.1404212347534028e+00 
9.5793118412792411e-01 1.1404212347534028e+00 
9.5793118412792411e-01 1.1404212347534028e+00 
9.5793118412792411e-01 1.1404212347534028e+00 
9.5420946105762305e-01 1.1416913627091660e+00 
9.6359127052549276e-01 1.2309557447658432e+00 
9.6241531441739769e-01 1.2136578318464342e+00 
9.6241531441739769e-01 1.2136578318464342e+00 
9.6241531441739769e-01 1.2136578318464342e+00 
9.6241531441739769e-01 1.2136578318464342e+00 
9.6241531441739769e-01 1.2136578318464342e+00 
9.5693127979292580e-01 1.1532622925611318e+00 
9.5693127979292580e-01 1.1532622925611318e+00 
9.5669256013101200e-01 1.1601155458089223e+00 
9.4535321582336695e-01 1.0531365348019897e+00 
9.4535321582336695e-01 1.0531365348019897e+00 
9.5356030548728499e-01 1.1466154609837840e+00 
9.5661749187528788e-01 1.1724205431465267e+00 
9.5661749187528788e-01 1.1724205431465267e+00 
9.5661749187528788e-01 1.1724205431465267e+00 
9.5661749187528788e-01 1.1724205431465267e+00 
