3.2865747107997972e-01 8.2115895443868242e-02 6.4024369422572155e-02 3.7044009993423299e-01 7.6907780566390485e-02 1.8750405336177950e-01 9.0812366210863016e-01 8.7599336709088160e-01 6.5605951149171793e-01 
3.2865747107997972e-01 8.2115895443868242e-02 6.4024369422572155e-02 3.7044009993423299e-01 7.6907780566390485e-02 1.8750405336177950e-01 9.0812366210863016e-01 8.7599336709088160e-01 6.5605951149171793e-01 
3.2886369102745661e-01 8.3473983300832458e-02 6.6637287574972448e-02 3.7453221807768400e-01 6.8916860580291478e-02 1.6630952217350187e-01 9.1763784852724606e-01 8.7313868390731175e-01 6.6637619430950190e-01 
3.2886369102745661e-01 8.3473983300832458e-02 6.6637287574972448e-02 3.7453221807768400e-01 6.8916860580291478e-02 1.6630952217350187e-01 9.1763784852724606e-01 8.7313868390731175e-01 6.6637619430950190e-01 
3.2886369102745661e-01 8.3473983300832458e-02 6.6637287574972448e-02 3.7453221807768400e-01 6.8916860580291478e-02 1.6630952217350187e-01 9.1763784852724606e-01 8.7313868390731175e-01 6.6637619430950190e-01 
3.2886369102745661e-01 8.3473983300832458e-02 6.6637287574972448e-02 3.7453221807768400e-01 6.8916860580291478e-02 1.6630952217350187e-01 9.1763784852724606e-01 8.7313868390731175e-01 6.6637619430950190e-01 
3.2706992585456723e-01 8.7990749013019023e-02 7.3575571155500619e-02 3.7781522356676933e-01 4.4617768832620003e-02 1.4412964073588985e-01 9.4468633997607254e-01 8.8324448331770500e-01 6.7259086052399708e-01 
3.0750275544170758e-01 9.0993622830299464e-02 7.1806135424735046e-02 3.2398728142633998e-01 6.2280465347273516e-02 1.0786125534268723e-01 9.5495895157049204e-01 9.1653306453564032e-01 6.6970332951860467e-01 
3.0750275544170758e-01 9.0993622830299464e-02 7.1806135424735046e-02 3.2398728142633998e-01 6.2280465347273516e-02 1.0786125534268723e-01 9.5495895157049204e-01 9.1653306453564032e-01 6.6970332951860467e-01 
3.0750275544170758e-01 9.0993622830299464e-02 7.1806135424735046e-02 3.2398728142633998e-01 6.2280465347273516e-02 1.0786125534268723e-01 9.5495895157049204e-01 9.1653306453564032e-01 6.6970332951860467e-01 
3.1482217596360246e-01 8.6582334411914333e-02 6.6412650804977519e-02 3.3753149328730764e-01 6.0250930206602493e-02 9.6688014845096315e-02 9.3040830299255406e-01 8.8678393740092620e-01 6.6174788049712496e-01 
3.1482217596360246e-01 8.6582334411914333e-02 6.6412650804977519e-02 3.3753149328730764e-01 6.0250930206602493e-02 9.6688014845096315e-02 9.3040830299255406e-01 8.8678393740092620e-01 6.6174788049712496e-01 
3.1157909790897614e-01 8.5581763364900393e-02 6.3082810918038398e-02 3.2933153941395105e-01 7.1419962578780097e-02 1.3346235632285636e-01 9.2868525664238555e-01 8.8356811621241671e-01 6.5880469165893329e-01 
3.0847882508488239e-01 8.9463506475464069e-02 6.6715480170579003e-02 3.2397085755107519e-01 7.0652659034018392e-02 1.4381357654481045e-01 9.4785861791341586e-01 8.9697897256437731e-01 6.6543941405546458e-01 
3.0847882508488239e-01 8.9463506475464069e-02 6.6715480170579003e-02 3.2397085755107519e-01 7.0652659034018392e-02 1.4381357654481045e-01 9.4785861791341586e-01 8.9697897256437731e-01 6.6543941405546458e-01 
3.1059851157597818e-01 9.0907501903123050e-02 6.7467854949335715e-02 3.2772492680340143e-01 7.0252693035065358e-02 1.6477422897585051e-01 9.5052751848828021e-01 8.9008651360291668e-01 6.6587122041402858e-01 
3.0863100083325928e-01 9.2876824949665773e-02 7.2232905500092717e-02 3.2597155175946585e-01 7.3126996340154099e-02 1.7318470833393709e-01 9.6152306492455430e-01 8.9718361086029830e-01 6.7544649582609895e-01 
3.0863100083325928e-01 9.2876824949665773e-02 7.2232905500092717e-02 3.2597155175946585e-01 7.3126996340154099e-02 1.7318470833393709e-01 9.6152306492455430e-01 8.9718361086029830e-01 6.7544649582609895e-01 
3.1425834530183033e-01 9.1722373885380834e-02 7.2254666727908159e-02 3.4010173980607422e-01 6.7938791743138355e-02 1.7711207651839622e-01 9.5409668078523135e-01 8.9326626670075460e-01 6.7854653074151527e-01 
3.1413610985446477e-01 9.4687383507848416e-02 8.1557027308440611e-02 3.4813566057161593e-01 7.3516240686442955e-02 1.8784339524277346e-01 9.7471980581599993e-01 9.2053899283756246e-01 7.1122177851329471e-01 
3.2113868034033316e-01 9.8061962391680232e-02 9.2128800705147340e-02 3.7049545291180308e-01 5.2421459034264414e-02 1.8015823756197658e-01 9.8436474660987039e-01 9.1357258362478588e-01 7.1623055306959715e-01 
3.2586209453901754e-01 9.7546297043274416e-02 8.9596648095882900e-02 3.7498229404309041e-01 5.7967896424312347e-02 1.8196573149228193e-01 9.6748191175615006e-01 9.0354026754137373e-01 7.1219182994549179e-01 
3.0226234922882467e-01 8.9831462067796145e-02 6.5896221839779640e-02 3.0655607376292204e-01 8.0566478530347638e-02 1.2546210148014003e-01 9.4792119360670535e-01 9.1423889765889110e-01 6.6611625731421653e-01 
2.9986636263833272e-01 9.0856881682578772e-02 6.9496472319966682e-02 3.0582452542817312e-01 6.6163026239672490e-02 9.8080086649314363e-02 9.5907684595671827e-01 9.2318382141147481e-01 6.6660183103152093e-01 
2.9986636263833272e-01 9.0856881682578772e-02 6.9496472319966682e-02 3.0582452542817312e-01 6.6163026239672490e-02 9.8080086649314363e-02 9.5907684595671827e-01 9.2318382141147481e-01 6.6660183103152093e-01 
2.9986636263833272e-01 9.0856881682578772e-02 6.9496472319966682e-02 3.0582452542817312e-01 6.6163026239672490e-02 9.8080086649314363e-02 9.5907684595671827e-01 9.2318382141147481e-01 6.6660183103152093e-01 
2.9986636263833272e-01 9.0856881682578772e-02 6.9496472319966682e-02 3.0582452542817312e-01 6.6163026239672490e-02 9.8080086649314363e-02 9.5907684595671827e-01 9.2318382141147481e-01 6.6660183103152093e-01 
3.0053053431554816e-01 9.3627632335750319e-02 7.9450163467929769e-02 3.1492866337469155e-01 5.7093692255906978e-02 1.0566263601196420e-01 9.7377558966777555e-01 9.2209616139662232e-01 6.7593682200155258e-01 
3.0053053431554816e-01 9.3627632335750319e-02 7.9450163467929769e-02 3.1492866337469155e-01 5.7093692255906978e-02 1.0566263601196420e-01 9.7377558966777555e-01 9.2209616139662232e-01 6.7593682200155258e-01 
3.0445623892199081e-01 9.5141754632453737e-02 8.3131193447610691e-02 3.2095999915041712e-01 5.9311251623724491e-02 1.2134626503284514e-01 9.6819060085860997e-01 9.1626992006890018e-01 6.7803470437775282e-01 
3.0555129980774237e-01 9.2346164032457725e-02 7.8668300274155445e-02 3.2222250538067454e-01 6.0531612742268016e-02 1.0778262364302008e-01 9.5683978607821651e-01 9.0886672647443301e-01 6.7715534559047974e-01 
3.0812410891356024e-01 8.9913241921750070e-02 7.5849424930442763e-02 3.2725134778633175e-01 6.8269277739605783e-02 1.1411908627173223e-01 9.4807214034033238e-01 9.1168637093032234e-01 6.7547114554431242e-01 
3.0812410891356024e-01 8.9913241921750070e-02 7.5849424930442763e-02 3.2725134778633175e-01 6.8269277739605783e-02 1.1411908627173223e-01 9.4807214034033238e-01 9.1168637093032234e-01 6.7547114554431242e-01 
3.0812410891356024e-01 8.9913241921750070e-02 7.5849424930442763e-02 3.2725134778633175e-01 6.8269277739605783e-02 1.1411908627173223e-01 9.4807214034033238e-01 9.1168637093032234e-01 6.7547114554431242e-01 
3.0812410891356024e-01 8.9913241921750070e-02 7.5849424930442763e-02 3.2725134778633175e-01 6.8269277739605783e-02 1.1411908627173223e-01 9.4807214034033238e-01 9.1168637093032234e-01 6.7547114554431242e-01 
3.0212306737096872e-01 9.7446025687444343e-02 9.0043301900792252e-02 3.2088642338050016e-01 6.6091337198898731e-02 1.0834533252771607e-01 9.8102659789524826e-01 9.4116712103776223e-01 6.9839280861144992e-01 
3.0212306737096872e-01 9.7446025687444343e-02 9.0043301900792252e-02 3.2088642338050016e-01 6.6091337198898731e-02 1.0834533252771607e-01 9.8102659789524826e-01 9.4116712103776223e-01 6.9839280861144992e-01 
3.0573227342437626e-01 9.3204831402160820e-02 8.1558784414581434e-02 3.2235379151830146e-01 7.3579087069715512e-02 1.0359010843779845e-01 9.5488897736060718e-01 9.2818425515776226e-01 6.8653560597355712e-01 
3.1031807290146796e-01 8.9277913086159025e-02 7.9290225543459922e-02 3.3511035437275694e-01 7.5552427436388833e-02 1.2412496017810641e-01 9.4182412306204155e-01 9.1802571780792785e-01 6.8674088446709525e-01 
3.0875596914927039e-01 9.2548480786460247e-02 8.2491521716677702e-02 3.3287791846759651e-01 8.1788843669584083e-02 1.2586128204209149e-01 9.5291476413062171e-01 9.3945679896164780e-01 6.9629061199922915e-01 
3.0963998066325715e-01 9.2380966486502028e-02 8.2626448351332385e-02 3.3765581541713202e-01 6.5040481905980829e-02 1.1665817393075111e-01 9.5428754507016267e-01 9.3027622868750870e-01 6.8280950192549450e-01 
3.0963998066325715e-01 9.2380966486502028e-02 8.2626448351332385e-02 3.3765581541713202e-01 6.5040481905980829e-02 1.1665817393075111e-01 9.5428754507016267e-01 9.3027622868750870e-01 6.8280950192549450e-01 
3.2103863745899441e-01 8.9196510585358907e-02 8.5310470259022345e-02 3.6391125660322382e-01 5.9389015710978835e-02 1.1292581166061841e-01 9.2665544220686347e-01 9.1058060727294654e-01 6.8936310589669170e-01 
3.2103863745899441e-01 8.9196510585358907e-02 8.5310470259022345e-02 3.6391125660322382e-01 5.9389015710978835e-02 1.1292581166061841e-01 9.2665544220686347e-01 9.1058060727294654e-01 6.8936310589669170e-01 
3.2103863745899441e-01 8.9196510585358907e-02 8.5310470259022345e-02 3.6391125660322382e-01 5.9389015710978835e-02 1.1292581166061841e-01 9.2665544220686347e-01 9.1058060727294654e-01 6.8936310589669170e-01 
3.2103863745899441e-01 8.9196510585358907e-02 8.5310470259022345e-02 3.6391125660322382e-01 5.9389015710978835e-02 1.1292581166061841e-01 9.2665544220686347e-01 9.1058060727294654e-01 6.8936310589669170e-01 
3.2271585483942555e-01 9.2705360168453335e-02 9.3350300552628912e-02 3.7186282381253694e-01 4.1970498900900280e-02 8.4593288765985097e-02 9.3913576366094020e-01 9.1035938028806107e-01 6.9518302051344461e-01 
3.0914945567815771e-01 8.8912134975497603e-02 7.6888276970547842e-02 3.3831789965654158e-01 4.5904643148593799e-02 9.2131238981641786e-02 9.5870285364585983e-01 9.0897574957220861e-01 6.7563314189077694e-01 
3.0914945567815771e-01 8.8912134975497603e-02 7.6888276970547842e-02 3.3831789965654158e-01 4.5904643148593799e-02 9.2131238981641786e-02 9.5870285364585983e-01 9.0897574957220861e-01 6.7563314189077694e-01 
3.0914945567815771e-01 8.8912134975497603e-02 7.6888276970547842e-02 3.3831789965654158e-01 4.5904643148593799e-02 9.2131238981641786e-02 9.5870285364585983e-01 9.0897574957220861e-01 6.7563314189077694e-01 
3.0914945567815771e-01 8.8912134975497603e-02 7.6888276970547842e-02 3.3831789965654158e-01 4.5904643148593799e-02 9.2131238981641786e-02 9.5870285364585983e-01 9.0897574957220861e-01 6.7563314189077694e-01 
3.1545903617512316e-01 8.7649525310331558e-02 7.5833749824481989e-02 3.5057653404827949e-01 4.6835335147570704e-02 1.0113147055233870e-01 9.4527453312147769e-01 8.9898643605648487e-01 6.7056515038529640e-01 
3.1545903617512316e-01 8.7649525310331558e-02 7.5833749824481989e-02 3.5057653404827949e-01 4.6835335147570704e-02 1.0113147055233870e-01 9.4527453312147769e-01 8.9898643605648487e-01 6.7056515038529640e-01 
3.1602531089025965e-01 8.7463202110214217e-02 7.4032477295907548e-02 3.4848464719603700e-01 4.6889761035644219e-02 1.0079279230766156e-01 9.4060267026818656e-01 8.9361758960924387e-01 6.6427219751949440e-01 
3.1625095611251236e-01 8.6753904229906878e-02 7.0323074750551370e-02 3.4410056773457176e-01 4.9356241584934318e-02 1.0361511413510736e-01 9.3307046574941532e-01 8.8596562534366430e-01 6.5143424039856390e-01 
3.0895242530010625e-01 9.2890958462470974e-02 7.9492010838581997e-02 3.3191039717691340e-01 5.1133305092672436e-02 8.3641400445653546e-02 9.6318354045304988e-01 9.2409260680815963e-01 6.7218142891879518e-01 
3.0895242530010625e-01 9.2890958462470974e-02 7.9492010838581997e-02 3.3191039717691340e-01 5.1133305092672436e-02 8.3641400445653546e-02 9.6318354045304988e-01 9.2409260680815963e-01 6.7218142891879518e-01 
3.0895242530010625e-01 9.2890958462470974e-02 7.9492010838581997e-02 3.3191039717691340e-01 5.1133305092672436e-02 8.3641400445653546e-02 9.6318354045304988e-01 9.2409260680815963e-01 6.7218142891879518e-01 
3.2002944188178972e-01 8.9027969184988481e-02 7.6295844910892544e-02 3.5703424390506455e-01 4.7444314441843306e-02 1.1406495316650080e-01 9.4034360829074959e-01 9.0340813009986332e-01 6.6423992964847056e-01 
3.2002944188178972e-01 8.9027969184988481e-02 7.6295844910892544e-02 3.5703424390506455e-01 4.7444314441843306e-02 1.1406495316650080e-01 9.4034360829074959e-01 9.0340813009986332e-01 6.6423992964847056e-01 
3.2640951532671814e-01 8.4898384078506375e-02 6.7672817082174958e-02 3.6596828590716818e-01 5.3974318316704413e-02 1.0448021401972402e-01 9.1598006630603890e-01 8.9046014124070227e-01 6.5954938842453836e-01 
3.2640951532671814e-01 8.4898384078506375e-02 6.7672817082174958e-02 3.6596828590716818e-01 5.3974318316704413e-02 1.0448021401972402e-01 9.1598006630603890e-01 8.9046014124070227e-01 6.5954938842453836e-01 
3.2640951532671814e-01 8.4898384078506375e-02 6.7672817082174958e-02 3.6596828590716818e-01 5.3974318316704413e-02 1.0448021401972402e-01 9.1598006630603890e-01 8.9046014124070227e-01 6.5954938842453836e-01 
3.2640951532671814e-01 8.4898384078506375e-02 6.7672817082174958e-02 3.6596828590716818e-01 5.3974318316704413e-02 1.0448021401972402e-01 9.1598006630603890e-01 8.9046014124070227e-01 6.5954938842453836e-01 
3.2640951532671814e-01 8.4898384078506375e-02 6.7672817082174958e-02 3.6596828590716818e-01 5.3974318316704413e-02 1.0448021401972402e-01 9.1598006630603890e-01 8.9046014124070227e-01 6.5954938842453836e-01 
3.2640951532671814e-01 8.4898384078506375e-02 6.7672817082174958e-02 3.6596828590716818e-01 5.3974318316704413e-02 1.0448021401972402e-01 9.1598006630603890e-01 8.9046014124070227e-01 6.5954938842453836e-01 
3.2683609481989445e-01 8.6210491869006964e-02 7.1945765502184178e-02 3.6991185065011389e-01 5.0973341638901243e-02 9.4396300345056069e-02 9.2230944748684573e-01 8.9589873142267351e-01 6.6975351928946469e-01 
3.2683609481989445e-01 8.6210491869006964e-02 7.1945765502184178e-02 3.6991185065011389e-01 5.0973341638901243e-02 9.4396300345056069e-02 9.2230944748684573e-01 8.9589873142267351e-01 6.6975351928946469e-01 
3.2683609481989445e-01 8.6210491869006964e-02 7.1945765502184178e-02 3.6991185065011389e-01 5.0973341638901243e-02 9.4396300345056069e-02 9.2230944748684573e-01 8.9589873142267351e-01 6.6975351928946469e-01 
3.2683609481989445e-01 8.6210491869006964e-02 7.1945765502184178e-02 3.6991185065011389e-01 5.0973341638901243e-02 9.4396300345056069e-02 9.2230944748684573e-01 8.9589873142267351e-01 6.6975351928946469e-01 
3.2683609481989445e-01 8.6210491869006964e-02 7.1945765502184178e-02 3.6991185065011389e-01 5.0973341638901243e-02 9.4396300345056069e-02 9.2230944748684573e-01 8.9589873142267351e-01 6.6975351928946469e-01 
3.2683609481989445e-01 8.6210491869006964e-02 7.1945765502184178e-02 3.6991185065011389e-01 5.0973341638901243e-02 9.4396300345056069e-02 9.2230944748684573e-01 8.9589873142267351e-01 6.6975351928946469e-01 
3.0645813197100663e-01 9.4629754616656098e-02 8.1147257813713597e-02 3.2914502113340133e-01 3.1561270753129082e-02 1.1413139850077433e-01 9.8002701386191005e-01 9.1572998400096128e-01 6.4934253060681124e-01 
3.0645813197100663e-01 9.4629754616656098e-02 8.1147257813713597e-02 3.2914502113340133e-01 3.1561270753129082e-02 1.1413139850077433e-01 9.8002701386191005e-01 9.1572998400096128e-01 6.4934253060681124e-01 
3.1310011476713162e-01 9.3457518701411099e-02 8.3366106268332352e-02 3.4314007028991428e-01 3.4752551470096094e-02 1.0942531212736353e-01 9.6428485231128214e-01 9.1604119235006243e-01 6.5227447516007808e-01 
3.1310011476713162e-01 9.3457518701411099e-02 8.3366106268332352e-02 3.4314007028991428e-01 3.4752551470096094e-02 1.0942531212736353e-01 9.6428485231128214e-01 9.1604119235006243e-01 6.5227447516007808e-01 
3.0470220645866392e-01 9.2788612144373339e-02 7.7275177441087570e-02 3.2011316342212737e-01 4.2408932494450838e-02 1.0002468545355639e-01 9.6341404858292468e-01 9.1705764733077932e-01 6.4660055535824168e-01 
3.0470220645866392e-01 9.2788612144373339e-02 7.7275177441087570e-02 3.2011316342212737e-01 4.2408932494450838e-02 1.0002468545355639e-01 9.6341404858292468e-01 9.1705764733077932e-01 6.4660055535824168e-01 
3.0071052655235392e-01 9.4784373754118731e-02 8.1210070567456230e-02 3.1163500638129810e-01 4.5611419930206537e-02 8.7410603418738700e-02 9.7042220396535528e-01 9.2113694380537425e-01 6.5094843237486821e-01 
3.0071052655235392e-01 9.4784373754118731e-02 8.1210070567456230e-02 3.1163500638129810e-01 4.5611419930206537e-02 8.7410603418738700e-02 9.7042220396535528e-01 9.2113694380537425e-01 6.5094843237486821e-01 
2.9789181939605236e-01 9.7395206787908015e-02 8.5270363415917566e-02 3.1089612504090747e-01 4.5116684216366824e-02 8.0195311285206586e-02 9.9212341979396923e-01 9.4654239111739980e-01 6.6794573208370256e-01 
2.9789181939605236e-01 9.7395206787908015e-02 8.5270363415917566e-02 3.1089612504090747e-01 4.5116684216366824e-02 8.0195311285206586e-02 9.9212341979396923e-01 9.4654239111739980e-01 6.6794573208370256e-01 
2.9789181939605236e-01 9.7395206787908015e-02 8.5270363415917566e-02 3.1089612504090747e-01 4.5116684216366824e-02 8.0195311285206586e-02 9.9212341979396923e-01 9.4654239111739980e-01 6.6794573208370256e-01 
2.9789181939605236e-01 9.7395206787908015e-02 8.5270363415917566e-02 3.1089612504090747e-01 4.5116684216366824e-02 8.0195311285206586e-02 9.9212341979396923e-01 9.4654239111739980e-01 6.6794573208370256e-01 
3.0228101460912377e-01 9.8621504068162363e-02 8.8578520601348826e-02 3.2255996926757591e-01 3.3658002490841714e-02 5.8365964616054380e-02 9.9286180511471323e-01 9.4070020950055078e-01 6.7200678487409182e-01 
3.0379539037142994e-01 9.7069979225176795e-02 8.8146363623034546e-02 3.2526534691749703e-01 3.5954446182564964e-02 5.5007453259672372e-02 9.8424923896330574e-01 9.3750601123274457e-01 6.7467800647225218e-01 
3.0320536769674544e-01 1.0198239387271117e-01 9.7830960841530326e-02 3.2698904817655522e-01 3.3911258557402665e-02 7.4850353954927118e-02 9.9805442265193633e-01 9.4392228878196704e-01 6.8685891807074106e-01 
3.0320536769674544e-01 1.0198239387271117e-01 9.7830960841530326e-02 3.2698904817655522e-01 3.3911258557402665e-02 7.4850353954927118e-02 9.9805442265193633e-01 9.4392228878196704e-01 6.8685891807074106e-01 
3.0320536769674544e-01 1.0198239387271117e-01 9.7830960841530326e-02 3.2698904817655522e-01 3.3911258557402665e-02 7.4850353954927118e-02 9.9805442265193633e-01 9.4392228878196704e-01 6.8685891807074106e-01 
3.0320536769674544e-01 1.0198239387271117e-01 9.7830960841530326e-02 3.2698904817655522e-01 3.3911258557402665e-02 7.4850353954927118e-02 9.9805442265193633e-01 9.4392228878196704e-01 6.8685891807074106e-01 
3.0140882992658768e-01 9.8003997013365901e-02 8.5635866561930313e-02 3.2051636785617310e-01 4.1407044503250862e-02 1.4208952332972852e-01 9.9549481315706878e-01 9.3669501409692502e-01 6.7227245530371216e-01 
3.0140882992658768e-01 9.8003997013365901e-02 8.5635866561930313e-02 3.2051636785617310e-01 4.1407044503250862e-02 1.4208952332972852e-01 9.9549481315706878e-01 9.3669501409692502e-01 6.7227245530371216e-01 
3.0140882992658768e-01 9.8003997013365901e-02 8.5635866561930313e-02 3.2051636785617310e-01 4.1407044503250862e-02 1.4208952332972852e-01 9.9549481315706878e-01 9.3669501409692502e-01 6.7227245530371216e-01 
3.0140882992658768e-01 9.8003997013365901e-02 8.5635866561930313e-02 3.2051636785617310e-01 4.1407044503250862e-02 1.4208952332972852e-01 9.9549481315706878e-01 9.3669501409692502e-01 6.7227245530371216e-01 
3.0140882992658768e-01 9.8003997013365901e-02 8.5635866561930313e-02 3.2051636785617310e-01 4.1407044503250862e-02 1.4208952332972852e-01 9.9549481315706878e-01 9.3669501409692502e-01 6.7227245530371216e-01 
3.0140882992658768e-01 9.8003997013365901e-02 8.5635866561930313e-02 3.2051636785617310e-01 4.1407044503250862e-02 1.4208952332972852e-01 9.9549481315706878e-01 9.3669501409692502e-01 6.7227245530371216e-01 
3.0140882992658768e-01 9.8003997013365901e-02 8.5635866561930313e-02 3.2051636785617310e-01 4.1407044503250862e-02 1.4208952332972852e-01 9.9549481315706878e-01 9.3669501409692502e-01 6.7227245530371216e-01 
3.0617016485566051e-01 9.9623473866659679e-02 8.6654936543769767e-02 3.2634326646002504e-01 5.6630892892837931e-02 1.6262033494179046e-01 9.8804715433102619e-01 9.4404665373722962e-01 6.8694739180575293e-01 
